52093	{"objects": [{"G_caption": "a man and a woman riding a motorcycle"}]}
52094	{"objects": [{"G_caption": "a train is parked at a train station"}]}
52095	{"objects": [{"G_caption": "a dog sitting on the side of a road with a tv and other junk"}]}
52097	{"objects": [{"G_caption": "a row of motorcycles parked"}]}
52098	{"objects": [{"G_caption": "a cow eating hay"}]}
52099	{"objects": [{"G_caption": "a man on a skateboard"}]}
52102	{"objects": [{"G_caption": "a giraffe standing in front of a fence with people behind it"}]}
52104	{"objects": [{"G_caption": "two women are walking down the sidewalk with luggage"}]}
52108	{"objects": [{"G_caption": "a man walking an elephant down a dirt road"}]}
52111	{"objects": [{"G_caption": "a young boy with a black hair"}]}
52112	{"objects": [{"G_caption": "a street with a stop sign and a tree"}]}
52113	{"objects": [{"G_caption": "a giraffe and a baby giraffe standing on a dirt road"}]}
52114	{"objects": [{"G_caption": "a pizza on a silver tray"}]}
52115	{"objects": [{"G_caption": "a stop sign on a city street with cars parked on the side"}]}
52116	{"objects": [{"G_caption": "a woman and a boy sitting on a brick wall"}]}
52117	{"objects": [{"G_caption": "two benches are sitting on the edge of a lake"}]}
52118	{"objects": [{"G_caption": "a little girl sitting at a table with a laptop"}]}
52119	{"objects": [{"G_caption": "a group of birds on a wooden bench"}]}
52121	{"objects": [{"G_caption": "a living room with a television and a chair"}]}
52123	{"objects": [{"G_caption": "a woman playing tennis"}]}
52124	{"objects": [{"G_caption": "a living room with a chair and a book shelf"}]}
52125	{"objects": [{"G_caption": "a bathroom with a sink and a window"}]}
52128	{"objects": [{"G_caption": "a woman sitting on a motorcycle"}]}
52130	{"objects": [{"G_caption": "a person doing a trick on a snowboard"}]}
52132	{"objects": [{"G_caption": "a banana with a hat on it"}]}
52134	{"objects": [{"G_caption": "a woman talking on a cell phone"}]}
52136	{"objects": [{"G_caption": "a table with a plate of food and bowls of food"}]}
52137	{"objects": [{"G_caption": "a man flying a kite in a field"}]}
52138	{"objects": [{"G_caption": "a woman sitting on a couch in a living room"}]}
52140	{"objects": [{"G_caption": "a living room with a couch, chair, and a window"}]}
52142	{"objects": [{"G_caption": "a woman sitting in a chair"}]}
52148	{"objects": [{"G_caption": "a sandwich on a plate"}]}
52149	{"objects": [{"G_caption": "a man standing in front of a cart full of vegetables"}]}
52150	{"objects": [{"G_caption": "a man playing a guitar on a sidewalk"}]}
52151	{"objects": [{"G_caption": "a man wearing a tie"}]}
52154	{"objects": [{"G_caption": "two men sitting on a couch"}]}
52158	{"objects": [{"G_caption": "a black and white cat sitting on a counter top"}]}
52159	{"objects": [{"G_caption": "a woman standing on a beach with a bicycle"}]}
52160	{"objects": [{"G_caption": "three people standing on the beach with surfboards"}]}
52161	{"objects": [{"G_caption": "a man in a green shirt"}]}
52162	{"objects": [{"G_caption": "a man on a skateboard"}]}
52164	{"objects": [{"G_caption": "a stop sign on a street corner"}]}
52165	{"objects": [{"G_caption": "two men on horses"}]}
52166	{"objects": [{"G_caption": "a man standing under a traffic light"}]}
52167	{"objects": [{"G_caption": "a group of people posing for a picture with their skis"}]}
52168	{"objects": [{"G_caption": "a young boy playing a video game"}]}
52169	{"objects": [{"G_caption": "a bathroom window with a door open"}]}
52172	{"objects": [{"G_caption": "a window in a cabin"}]}
52174	{"objects": [{"G_caption": "a white refrigerator"}]}
52177	{"objects": [{"G_caption": "a man holding a wii remote"}]}
52181	{"objects": [{"G_caption": "a man flying a kite in a field"}]}
52182	{"objects": [{"G_caption": "a group of people sitting at desks with laptops"}]}
52183	{"objects": [{"G_caption": "a book shelf with a clock on it"}]}
52185	{"objects": [{"G_caption": "a bird is walking on the beach"}]}
52187	{"objects": [{"G_caption": "a train on the tracks"}]}
52188	{"objects": [{"G_caption": "a sheep with horns"}]}
52192	{"objects": [{"G_caption": "a train traveling down a track with smoke coming out of the engine"}]}
52193	{"objects": [{"G_caption": "a train on the tracks"}]}
52194	{"objects": [{"G_caption": "a train is pulling into a station"}]}
52195	{"objects": [{"G_caption": "a group of police officers riding motorcycles"}]}
52197	{"objects": [{"G_caption": "a park with a fountain and people walking around"}]}
52198	{"objects": [{"G_caption": "a street with a traffic light and a building"}]}
52199	{"objects": [{"G_caption": "a train traveling down the tracks"}]}
52200	{"objects": [{"G_caption": "a red double decker bus"}]}
52202	{"objects": [{"G_caption": "a computer monitor on a desk"}]}
52205	{"objects": [{"G_caption": "a boat on the water"}]}
52206	{"objects": [{"G_caption": "a police officer riding a motorcycle"}]}
52209	{"objects": [{"G_caption": "a man riding an elephant"}]}
52212	{"objects": [{"G_caption": "a man in a suit is jumping in the air"}]}
52214	{"objects": [{"G_caption": "a plate of food"}]}
52215	{"objects": [{"G_caption": "a man is parasailing in the ocean"}]}
52216	{"objects": [{"G_caption": "a child wearing a helmet"}]}
52218	{"objects": [{"G_caption": "a double decker bus is parked on the side of the road"}]}
52220	{"objects": [{"G_caption": "a clock hanging from a building"}]}
52221	{"objects": [{"G_caption": "a truck is parked next to a bus"}]}
52235	{"objects": [{"G_caption": "a plate of food with a drink on it"}]}
52239	{"objects": [{"G_caption": "a plate of food"}]}
52242	{"objects": [{"G_caption": "a man in glasses and a suit is speaking"}]}
52243	{"objects": [{"G_caption": "a woman holding a donut"}]}
52244	{"objects": [{"G_caption": "a hot dog with onions and ketchup on a plate"}]}
52246	{"objects": [{"G_caption": "a bottle of wine in a refrigerator"}]}
52247	{"objects": [{"G_caption": "a man riding a skateboard"}]}
52248	{"objects": [{"G_caption": "a woman sitting on a motorcycle"}]}
52249	{"objects": [{"G_caption": "a sign that says \"don't be a fool\""}]}
52250	{"objects": [{"G_caption": "a window with a rainbow umbrella"}]}
52253	{"objects": [{"G_caption": "a white bench with three mirrors on it"}]}
52263	{"objects": [{"G_caption": "a group of people standing around a plane"}]}
52266	{"objects": [{"G_caption": "a man holding a cell phone"}]}
52267	{"objects": [{"G_caption": "a train is traveling down the tracks with a man on the train"}]}
52269	{"objects": [{"G_caption": "a man holding a tennis racket on a tennis court"}]}
52270	{"objects": [{"G_caption": "a woman laying in bed reading a book with a cat"}]}
52272	{"objects": [{"G_caption": "a pot of soup on a stove"}]}
52273	{"objects": [{"G_caption": "a train on the tracks"}]}
52274	{"objects": [{"G_caption": "a man in a store"}]}
52275	{"objects": [{"G_caption": "a white plate with two pieces of bread on it"}]}
52277	{"objects": [{"G_caption": "a man wearing a suit and tie standing on a balcony"}]}
52279	{"objects": [{"G_caption": "a train on the tracks"}]}
52280	{"objects": [{"G_caption": "a street light with a traffic light and a sign"}]}
52284	{"objects": [{"G_caption": "a man in a green shirt is about to throw a frisbee"}]}
52285	{"objects": [{"G_caption": "a group of people skiing down a snowy mountain"}]}
52286	{"objects": [{"G_caption": "a snow covered street"}]}
52288	{"objects": [{"G_caption": "a man holding a bat"}]}
52289	{"objects": [{"G_caption": "a woman with a blue wig"}]}
52293	{"objects": [{"G_caption": "a zebra eating dirt"}]}
52294	{"objects": [{"G_caption": "a group of people in a pool with kayaks"}]}
52295	{"objects": [{"G_caption": "a group of people on bikes"}]}
52297	{"objects": [{"G_caption": "a public market with cars parked in front of it"}]}
52298	{"objects": [{"G_caption": "a dog laying on the ground"}]}
52299	{"objects": [{"G_caption": "a young boy holding a tennis racket and a tennis ball"}]}
52305	{"objects": [{"G_caption": "a bottle of wine"}]}
52307	{"objects": [{"G_caption": "a man wearing a baseball mitt"}]}
52309	{"objects": [{"G_caption": "a vase with flowers sitting on a window sill"}]}
52310	{"objects": [{"G_caption": "a black cat sitting on a chair next to a pair of shoes"}]}
52313	{"objects": [{"G_caption": "man wearing a blue sweater"}]}
52314	{"objects": [{"G_caption": "a dog running on the beach"}]}
52316	{"objects": [{"G_caption": "a teddy bear laying on the floor"}]}
52318	{"objects": [{"G_caption": "a white bus parked"}]}
52320	{"objects": [{"G_caption": "a train is pulling into a station with people on the tracks"}]}
52321	{"objects": [{"G_caption": "a green and yellow bus"}]}
52322	{"objects": [{"G_caption": "a train on the tracks"}]}
52327	{"objects": [{"G_caption": "a train on the tracks"}]}
52328	{"objects": [{"G_caption": "a train on the tracks"}]}
52329	{"objects": [{"G_caption": "a train on a bridge"}]}
52330	{"objects": [{"G_caption": "a car parked on a street corner next to a building"}]}
52332	{"objects": [{"G_caption": "a boy and a girl on a bike"}]}
52335	{"objects": [{"G_caption": "a group of people skateboarding on a street"}]}
52337	{"objects": [{"G_caption": "a man cooking food in a wood oven"}]}
52338	{"objects": [{"G_caption": "a train on the tracks"}]}
52340	{"objects": [{"G_caption": "a man cutting a pizza"}]}
52342	{"objects": [{"G_caption": "a giraffe standing in the middle of a field"}]}
52343	{"objects": [{"G_caption": "a group of people standing around a cake"}]}
52344	{"objects": [{"G_caption": "a man riding a wave on a surfboard"}]}
52345	{"objects": [{"G_caption": "a bench is tied to a pole on a sidewalk"}]}
52348	{"objects": [{"G_caption": "a horse statue in a market area with a clock"}]}
52349	{"objects": [{"G_caption": "a skateboard is on the ground"}]}
52353	{"objects": [{"G_caption": "a man in military uniform shaking hands with two women"}]}
52355	{"objects": [{"G_caption": "a man sitting at a table with a cup of coffee"}]}
52359	{"objects": [{"G_caption": "a man is riding a motorcycle in front of a crowd"}]}
52360	{"objects": [{"G_caption": "a person holding an umbrella"}]}
52363	{"objects": [{"G_caption": "a large building with a clock tower"}]}
52364	{"objects": [{"G_caption": "two cows are fighting in a field"}]}
52365	{"objects": [{"G_caption": "a stop sign with spider web on it"}]}
52366	{"objects": [{"G_caption": "a skateboarder is doing a trick"}]}
52367	{"objects": [{"G_caption": "a group of people on skateboards"}]}
52368	{"objects": [{"G_caption": "a motorcycle parked in front of a store"}]}
52370	{"objects": [{"G_caption": "a woman riding a bike on a busy street"}]}
52374	{"objects": [{"G_caption": "a young boy riding a skateboard on a ramp"}]}
52375	{"objects": [{"G_caption": "a motorcycle on display"}]}
52376	{"objects": [{"G_caption": "a woman on skis on a snowy mountain"}]}
52379	{"objects": [{"G_caption": "a group of people are sitting on the snow"}]}
52381	{"objects": [{"G_caption": "a vase with a flower in it"}]}
52384	{"objects": [{"G_caption": "a clock tower with a flag pole"}]}
52389	{"objects": [{"G_caption": "a view of a street from inside a car"}]}
52392	{"objects": [{"G_caption": "a small plane on display in a museum"}]}
52393	{"objects": [{"G_caption": "a man and a woman sitting at a table with a plate of food"}]}
52394	{"objects": [{"G_caption": "a bathroom with a sink and a window"}]}
52395	{"objects": [{"G_caption": "a blurry photo of a cat sitting on a chair"}]}
52397	{"objects": [{"G_caption": "man wearing a black leather jacket"}]}
52399	{"objects": [{"G_caption": "a street sign with graffiti on it"}]}
52400	{"objects": [{"G_caption": "a person walking on the beach with a surfboard"}]}
52401	{"objects": [{"G_caption": "a group of people sitting in a room"}]}
52402	{"objects": [{"G_caption": "a woman is playing tennis"}]}
52405	{"objects": [{"G_caption": "a flower with a green stem"}]}
52406	{"objects": [{"G_caption": "a man jumping in the air to catch a frisbee"}]}
52410	{"objects": [{"G_caption": "a parking meter on a sidewalk"}]}
52411	{"objects": [{"G_caption": "a baseball player swinging a bat"}]}
52415	{"objects": [{"G_caption": "a man talking on a cell phone"}]}
52416	{"objects": [{"G_caption": "two dogs on a boat"}]}
52420	{"objects": [{"G_caption": "a bird perched on a computer monitor"}]}
52421	{"objects": [{"G_caption": "a person is leaning on a desk"}]}
52422	{"objects": [{"G_caption": "a man sitting in a restaurant"}]}
52423	{"objects": [{"G_caption": "a baby laying on a bed"}]}
52425	{"objects": [{"G_caption": "a bird flying over the ocean"}]}
52426	{"objects": [{"G_caption": "a young boy flying a kite in front of a building"}]}
52427	{"objects": [{"G_caption": "a counter with plates of food"}]}
52428	{"objects": [{"G_caption": "a young boy throwing a baseball"}]}
52429	{"objects": [{"G_caption": "a cat is sitting on top of a bag"}]}
52430	{"objects": [{"G_caption": "three horses standing on the beach"}]}
52432	{"objects": [{"G_caption": "a man in a graduation gown"}]}
52434	{"objects": [{"G_caption": "a laptop computer sitting on a desk in a dark room"}]}
52436	{"objects": [{"G_caption": "a cat is looking at a television screen"}]}
52438	{"objects": [{"G_caption": "a baseball pitcher throwing a pitch"}]}
52439	{"objects": [{"G_caption": "a cat sitting on a laptop"}]}
52440	{"objects": [{"G_caption": "a vase with purple flowers in it"}]}
52441	{"objects": [{"G_caption": "a jockey on a horse racing on the beach"}]}
52443	{"objects": [{"G_caption": "a little girl sitting on a chair with a cell phone"}]}
52444	{"objects": [{"G_caption": "two men playing a video game"}]}
52445	{"objects": [{"G_caption": "a clock hanging from the ceiling in a building"}]}
52447	{"objects": [{"G_caption": "a giraffe standing in a field"}]}
52451	{"objects": [{"G_caption": "a street sign on a pole"}]}
52456	{"objects": [{"G_caption": "a street sign and a bunch of birds on a pole"}]}
52458	{"objects": [{"G_caption": "a microwave oven sitting on top of a refrigerator"}]}
52459	{"objects": [{"G_caption": "a boat is docked on the water next to a dock"}]}
52460	{"objects": [{"G_caption": "a large clock tower with a clock on it"}]}
52462	{"objects": [{"G_caption": "a bird flying in the sky"}]}
52463	{"objects": [{"G_caption": "a train on the tracks"}]}
52465	{"objects": [{"G_caption": "a white paper on a plate"}]}
52470	{"objects": [{"G_caption": "a large airplane flying over a runway"}]}
52471	{"objects": [{"G_caption": "a group of cows in a field"}]}
52472	{"objects": [{"G_caption": "a train on the tracks"}]}
52473	{"objects": [{"G_caption": "two horses standing in a field"}]}
52476	{"objects": [{"G_caption": "a man holding a tennis racket on a tennis court"}]}
52477	{"objects": [{"G_caption": "a man walking down a train station platform with a train in the background"}]}
52478	{"objects": [{"G_caption": "a group of monks are preparing food in a kitchen"}]}
52481	{"objects": [{"G_caption": "a man standing next to a bus"}]}
52482	{"objects": [{"G_caption": "a large building with a clock tower"}]}
52483	{"objects": [{"G_caption": "a buffet with food in it"}]}
52484	{"objects": [{"G_caption": "a stop sign on a road with wind turbines in the background"}]}
52485	{"objects": [{"G_caption": "a green double decker bus"}]}
52486	{"objects": [{"G_caption": "three double decker buses parked in a row"}]}
52488	{"objects": [{"G_caption": "a school bus is driving down the street"}]}
52489	{"objects": [{"G_caption": "a plate of food on a table"}]}
52492	{"objects": [{"G_caption": "a train on the tracks"}]}
52493	{"objects": [{"G_caption": "a bowl of lemons"}]}
52494	{"objects": [{"G_caption": "a woman taking a picture of a woman in a kitchen"}]}
52495	{"objects": [{"G_caption": "a fruit market with lots of pineapples and oranges"}]}
52496	{"objects": [{"G_caption": "a woman in a kitchen"}]}
52497	{"objects": [{"G_caption": "a bear is sitting on a tree"}]}
52498	{"objects": [{"G_caption": "a man riding a skateboard"}]}
52499	{"objects": [{"G_caption": "a person on a dirt bike jumping over a log"}]}
52500	{"objects": [{"G_caption": "a little girl sitting in a cart holding a banana"}]}
52501	{"objects": [{"G_caption": "two young girls on skateboards"}]}
52502	{"objects": [{"G_caption": "a table with a white plate and a bowl of donuts"}]}
52504	{"objects": [{"G_caption": "a kitchen with a stove and oven in it"}]}
52505	{"objects": [{"G_caption": "a train door with a sign on it"}]}
52507	{"objects": [{"G_caption": "a bathroom with a toilet, sink, and mirror"}]}
52508	{"objects": [{"G_caption": "a yellow and black sign"}]}
52509	{"objects": [{"G_caption": "a small train with people on it"}]}
52510	{"objects": [{"G_caption": "a street with a street light and a kite flying"}]}
52511	{"objects": [{"G_caption": "a woman in a business suit holding a folder and talking on the phone"}]}
52512	{"objects": [{"G_caption": "a woman riding a horse on the beach"}]}
52515	{"objects": [{"G_caption": "a large group of people standing around a large group of sheep"}]}
52516	{"objects": [{"G_caption": "a black and white photo of cows grazing on a dirt road"}]}
52518	{"objects": [{"G_caption": "a clock on a building"}]}
52519	{"objects": [{"G_caption": "a man on a skateboard"}]}
52521	{"objects": [{"G_caption": "a man riding a skateboard"}]}
52524	{"objects": [{"G_caption": "a large clock on a wall"}]}
52527	{"objects": [{"G_caption": "a wooden fence"}]}
52529	{"objects": [{"G_caption": "a street sign with two different signs on it"}]}
52531	{"objects": [{"G_caption": "a view of a building with a clock tower"}]}
52536	{"objects": [{"G_caption": "a woman and two children sitting at a table"}]}
52537	{"objects": [{"G_caption": "a woman sitting at a table with a pizza"}]}
52538	{"objects": [{"G_caption": "a cat laying on a laptop"}]}
52539	{"objects": [{"G_caption": "a window with a blue vase on it"}]}
52543	{"objects": [{"G_caption": "a horse pulling a trolley on a bridge"}]}
52544	{"objects": [{"G_caption": "a wooden table with a brush, a comb, and a box of hair ties"}]}
52546	{"objects": [{"G_caption": "a man is doing a trick on skis"}]}
52547	{"objects": [{"G_caption": "a skateboarder is riding a ramp at a skate park"}]}
52548	{"objects": [{"G_caption": "a pizza with shrimp and tomatoes"}]}
52550	{"objects": [{"G_caption": "three men in suits walking down the street"}]}
52551	{"objects": [{"G_caption": "a white bus parked on the street"}]}
52552	{"objects": [{"G_caption": "a person on a snowboard doing a jump"}]}
52554	{"objects": [{"G_caption": "a woman talking on a cell phone"}]}
52555	{"objects": [{"G_caption": "a man on a skateboard"}]}
52556	{"objects": [{"G_caption": "a horse pulling a cart down a dirt road"}]}
52559	{"objects": [{"G_caption": "a giraffe standing in the middle of a field"}]}
52561	{"objects": [{"G_caption": "a traffic light on a pole"}]}
52563	{"objects": [{"G_caption": "a teddy bear laying on the ground"}]}
52564	{"objects": [{"G_caption": "a man riding a water ski on a lake"}]}
52565	{"objects": [{"G_caption": "a tennis ball and a person standing on a tennis court"}]}
52566	{"objects": [{"G_caption": "a man playing a video game"}]}
52567	{"objects": [{"G_caption": "a man riding a bike"}]}
52568	{"objects": [{"G_caption": "a living room with a couch, a chair, and a mirror"}]}
52570	{"objects": [{"G_caption": "a man is skateboarding"}]}
52571	{"objects": [{"G_caption": "a man in a red shirt is holding a baseball bat"}]}
52575	{"objects": [{"G_caption": "four people holding surfboards"}]}
52577	{"objects": [{"G_caption": "a train is pulling into a station with people walking by"}]}
52579	{"objects": [{"G_caption": "a scooter parked on the side of the road"}]}
52580	{"objects": [{"G_caption": "a group of giraffes standing in a field"}]}
52582	{"objects": [{"G_caption": "a woman sleeping on a couch"}]}
52583	{"objects": [{"G_caption": "a street sign with two street names on it"}]}
52585	{"objects": [{"G_caption": "a man and a woman sitting on a couch"}]}
52586	{"objects": [{"G_caption": "a group of people riding on a bus"}]}
52591	{"objects": [{"G_caption": "a white refrigerator with magnets on it"}]}
52593	{"objects": [{"G_caption": "a large building with a large window and a kite flying in the sky"}]}
52595	{"objects": [{"G_caption": "a man talking on a cell phone"}]}
52600	{"objects": [{"G_caption": "a blue glass vase"}]}
52601	{"objects": [{"G_caption": "a man walking down the street"}]}
52603	{"objects": [{"G_caption": "a clock on a motorcycle"}]}
52604	{"objects": [{"G_caption": "a red and white train"}]}
52606	{"objects": [{"G_caption": "a motorcycle parked on the street"}]}
52607	{"objects": [{"G_caption": "a fire hydrant spraying water on a street"}]}
52608	{"objects": [{"G_caption": "a woman and two children sitting at a table"}]}
52611	{"objects": [{"G_caption": "a plate with a burger and french fries"}]}
52615	{"objects": [{"G_caption": "a plate of food on a table with a glass of milk"}]}
52616	{"objects": [{"G_caption": "a person is looking at a horse"}]}
52617	{"objects": [{"G_caption": "a train is pulling into a station with people on the platform"}]}
52618	{"objects": [{"G_caption": "a person walking a dog on a wet sidewalk"}]}
52623	{"objects": [{"G_caption": "a surfer is giving a thumbs up to the camera"}]}
52625	{"objects": [{"G_caption": "a row of buildings with a red door and a white building"}]}
52626	{"objects": [{"G_caption": "a stop sign with stickers on it"}]}
52627	{"objects": [{"G_caption": "a young boy holding a surfboard on the beach"}]}
52629	{"objects": [{"G_caption": "a man in a wet suit riding a wave on a surfboard"}]}
52630	{"objects": [{"G_caption": "a group of people standing around a table with a variety of food"}]}
52632	{"objects": [{"G_caption": "a bench and a chair sitting on a concrete floor"}]}
52633	{"objects": [{"G_caption": "two giraffes standing in a field near water"}]}
52635	{"objects": [{"G_caption": "a woman sitting on a motorcycle"}]}
52636	{"objects": [{"G_caption": "a woman sitting at a table with two pizzas"}]}
52637	{"objects": [{"G_caption": "a couple of people sitting on a bench near a body of water"}]}
52638	{"objects": [{"G_caption": "a man crossing a street in the rain with an umbrella"}]}
52640	{"objects": [{"G_caption": "a woman holding an umbrella in the rain"}]}
52641	{"objects": [{"G_caption": "a boy on a paddle board"}]}
52642	{"objects": [{"G_caption": "a black bear cub in a tree"}]}
52644	{"objects": [{"G_caption": "a kitchen with a sink, stove, and refrigerator"}]}
52646	{"objects": [{"G_caption": "a man on a cell phone"}]}
52647	{"objects": [{"G_caption": "a man is playing frisbee with a dog"}]}
52649	{"objects": [{"G_caption": "a group of people surfing in the ocean"}]}
52650	{"objects": [{"G_caption": "a giraffe standing in a field"}]}
52653	{"objects": [{"G_caption": "a man and a woman drinking wine"}]}
52657	{"objects": [{"G_caption": "a bird standing on the beach"}]}
52659	{"objects": [{"G_caption": "a room with chairs and a clock on the wall"}]}
52660	{"objects": [{"G_caption": "a man standing in front of a table with vegetables"}]}
52662	{"objects": [{"G_caption": "a group of giraffes and a deer in a zoo"}]}
52665	{"objects": [{"G_caption": "a room with a fireplace and a couch in it"}]}
52671	{"objects": [{"G_caption": "two people on skis"}]}
52673	{"objects": [{"G_caption": "a group of people skiing down a snowy slope"}]}
52675	{"objects": [{"G_caption": "a man sitting at a table eating a hot dog"}]}
52677	{"objects": [{"G_caption": "a white plate with a donut on it"}]}
52678	{"objects": [{"G_caption": "a street light is on"}]}
52680	{"objects": [{"G_caption": "a beach with chairs and tables"}]}
52681	{"objects": [{"G_caption": "a boy flying a kite in a field"}]}
52682	{"objects": [{"G_caption": "a young girl sitting on a bench"}]}
52683	{"objects": [{"G_caption": "a man sitting on a chair with a skateboard on it"}]}
52684	{"objects": [{"G_caption": "a man is standing next to a car"}]}
52685	{"objects": [{"G_caption": "a cat sitting on a table"}]}
52687	{"objects": [{"G_caption": "a group of people on a beach"}]}
52688	{"objects": [{"G_caption": "a group of people skiing on a snowy field"}]}
52690	{"objects": [{"G_caption": "two zebras in a field"}]}
52691	{"objects": [{"G_caption": "a window with a display of baked goods"}]}
52695	{"objects": [{"G_caption": "a group of people playing tennis on a court"}]}
52696	{"objects": [{"G_caption": "a giraffe in a pen"}]}
52697	{"objects": [{"G_caption": "a woman sitting at a table with a plate of food"}]}
52698	{"objects": [{"G_caption": "a boy swinging a bat"}]}
52702	{"objects": [{"G_caption": "a large white window"}]}
52704	{"objects": [{"G_caption": "a man walking down the street with a group of horses"}]}
52705	{"objects": [{"G_caption": "a tree with leaves"}]}
52706	{"objects": [{"G_caption": "a bird walking on the beach near the ocean"}]}
52708	{"objects": [{"G_caption": "a man wearing a white shirt"}]}
52711	{"objects": [{"G_caption": "a stop sign is next to a wall"}]}
52712	{"objects": [{"G_caption": "a street with a stop sign and a stop sign"}]}
52713	{"objects": [{"G_caption": "a fire hydrant is in front of a building"}]}
52716	{"objects": [{"G_caption": "a woman is drying her hair with a blow dryer"}]}
52717	{"objects": [{"G_caption": "a busy street with cars and traffic lights"}]}
52718	{"objects": [{"G_caption": "a zebra in the wild"}]}
52719	{"objects": [{"G_caption": "a giraffe standing in a building with people looking at it"}]}
52722	{"objects": [{"G_caption": "a group of men sitting around a table with a bowl of food"}]}
52728	{"objects": [{"G_caption": "a train on the tracks"}]}
52729	{"objects": [{"G_caption": "a blue train on the tracks"}]}
52730	{"objects": [{"G_caption": "a man holding an umbrella"}]}
52733	{"objects": [{"G_caption": "a man riding a motorbike"}]}
52736	{"objects": [{"G_caption": "a woman and child reading a book"}]}
52741	{"objects": [{"G_caption": "a train on the tracks"}]}
52742	{"objects": [{"G_caption": "a horse and carriage on a city street"}]}
52743	{"objects": [{"G_caption": "a field of green grass"}]}
52745	{"objects": [{"G_caption": "a black dog laying on a couch"}]}
52746	{"objects": [{"G_caption": "a tree is leaning against a bench near a lake"}]}
52749	{"objects": [{"G_caption": "a man and woman sitting on a bench"}]}
52750	{"objects": [{"G_caption": "a group of people at a table"}]}
52754	{"objects": [{"G_caption": "a person riding a motorcycle down a road"}]}
52756	{"objects": [{"G_caption": "a motorcycle parked on a dirt road"}]}
52757	{"objects": [{"G_caption": "a display case with a vase and plates"}]}
52758	{"objects": [{"G_caption": "a vase with flowers in it"}]}
52769	{"objects": [{"G_caption": "a giraffe standing next to a tree in a park"}]}
52773	{"objects": [{"G_caption": "a man wearing a tie"}]}
52774	{"objects": [{"G_caption": "a parking meter on a street corner"}]}
52776	{"objects": [{"G_caption": "a table with a sign on it"}]}
52777	{"objects": [{"G_caption": "a couple of people standing on the beach"}]}
52779	{"objects": [{"G_caption": "a man sitting in a chair"}]}
52780	{"objects": [{"G_caption": "two men standing on a stage"}]}
52784	{"objects": [{"G_caption": "a man holding a laptop"}]}
52786	{"objects": [{"G_caption": "a man on a snowboard"}]}
52788	{"objects": [{"G_caption": "a man spraying water on a fire hydrant"}]}
52789	{"objects": [{"G_caption": "a double decker bus is parked on the side of the road"}]}
52790	{"objects": [{"G_caption": "a giraffe standing in a field with a tree in the background"}]}
52792	{"objects": [{"G_caption": "a person riding a surfboard in the ocean"}]}
52795	{"objects": [{"G_caption": "a man is petting an elephant in a zoo"}]}
52797	{"objects": [{"G_caption": "a white bird standing on a sandy beach"}]}
52798	{"objects": [{"G_caption": "a man on a skateboard"}]}
52800	{"objects": [{"G_caption": "a boat in the water"}]}
52801	{"objects": [{"G_caption": "a truck with a large load of pipes on the road"}]}
52805	{"objects": [{"G_caption": "a motorcycle on display"}]}
52806	{"objects": [{"G_caption": "a train is parked at a stop light"}]}
52808	{"objects": [{"G_caption": "a baby in a sink"}]}
52809	{"objects": [{"G_caption": "two giraffes standing in the brush near trees"}]}
52812	{"objects": [{"G_caption": "a boy eating pizza"}]}
52813	{"objects": [{"G_caption": "a group of people skiing down a snowy slope"}]}
52817	{"objects": [{"G_caption": "a clock on a tower"}]}
52818	{"objects": [{"G_caption": "a man and a woman cutting a cake"}]}
52821	{"objects": [{"G_caption": "a dog is walking through a forest"}]}
52823	{"objects": [{"G_caption": "two people riding motorcycles down a road"}]}
52826	{"objects": [{"G_caption": "a group of motorcycles parked on a street"}]}
52827	{"objects": [{"G_caption": "a view of a restaurant with tables and chairs"}]}
52829	{"objects": [{"G_caption": "a person wearing a scarf and a hat holding a pan"}]}
52831	{"objects": [{"G_caption": "a giraffe standing on a fence"}]}
52835	{"objects": [{"G_caption": "a woman standing in front of a bed"}]}
52836	{"objects": [{"G_caption": "a woman sitting on a bus"}]}
52837	{"objects": [{"G_caption": "a plate with food on it"}]}
52838	{"objects": [{"G_caption": "a man riding a skateboard down a road"}]}
52839	{"objects": [{"G_caption": "a woman sitting on a bus with a bunch of luggage"}]}
52840	{"objects": [{"G_caption": "a giraffe standing on a truck with people on it"}]}
52842	{"objects": [{"G_caption": "a man talking on a cell phone"}]}
52843	{"objects": [{"G_caption": "a man riding a surfboard on a wave in a video game"}]}
52844	{"objects": [{"G_caption": "a woman in a pink dress is walking on a tennis court"}]}
52845	{"objects": [{"G_caption": "a dog is walking on the beach"}]}
52846	{"objects": [{"G_caption": "a plate of cake and a fork on a table"}]}
52847	{"objects": [{"G_caption": "a man swinging a baseball bat"}]}
52849	{"objects": [{"G_caption": "two men in a boat on a lake"}]}
52850	{"objects": [{"G_caption": "a boy is doing a trick on a skateboard"}]}
52852	{"objects": [{"G_caption": "a pink scooter parked outside a starbucks"}]}
52853	{"objects": [{"G_caption": "a group of people playing a video game"}]}
52854	{"objects": [{"G_caption": "a traffic light is on the corner of a street"}]}
52856	{"objects": [{"G_caption": "a motorcycle parked in a market area with people standing around"}]}
52857	{"objects": [{"G_caption": "a giraffe standing in a field"}]}
52858	{"objects": [{"G_caption": "a woman sitting on a bench reading a newspaper"}]}
52860	{"objects": [{"G_caption": "a car parked on the side of a street"}]}
52861	{"objects": [{"G_caption": "a group of people flying kites in a park"}]}
